Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[128]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [128]
                0.00    0.00       1/27          testing::internal::TestEventRepeater::~TestEventRepeater() [13]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::UnitTestImpl::UnitTestImpl(testing::UnitTest*) [83]
[129]    0.0    0.00    0.00       1         void std::vector<testing::TestEventListener*, std::allocator<testing::TestEventListener*> >::_M_realloc_insert<testing::TestEventListener* const&>(__gnu_cxx::__normal_iterator<testing::TestEventListener**, std::vector<testing::TestEventListener*, std::allocator<testing::TestEventListener*> > >, testing::TestEventListener* const&) [129]
-----------------------------------------------
                0.00    0.00       1/1           testing::internal::UnitTestImpl::GetTestSuite(char const*, char const*, void (*)(), void (*)()) [47]
[130]    0.0    0.00    0.00       1         void std::vector<testing::TestSuite*, std::allocator<testing::TestSuite*> >::_M_realloc_insert<testing::TestSuite* const&>(__gnu_cxx::__normal_iterator<testing::TestSuite**, std::vector<testing::TestSuite*, std::allocator<testing::TestSuite*> > >, testing::TestSuite* const&) [130]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [36] maxValorRetirado(Jugo, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [86] testing::internal::ShouldUseColor(bool) [112] void testing::internal::ParseGoogleTestFlagsOnlyImpl<char>(int*, char**)
  [66] JugoTest_Test1_Test::TestBody() [32] testing::internal::NoExecDeathTest::AssumeRole() [113] testing::internal::ParseInternalRunDeathTestFlag()
  [67] JugoTest_Test1_Test::~JugoTest_Test1_Test() [87] testing::internal::TestFactoryImpl<JugoTest_Test1_Test>::CreateTest() [56] testing::internal::ReportFailureInUnknownLocation(testing::TestPartResult::Type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [68] JugoTest_Test2_Test::TestBody() [88] testing::internal::TestFactoryImpl<JugoTest_Test1_Test>::~TestFactoryImpl() [114] testing::internal::WriteToShardStatusFileIfNeeded()
  [69] JugoTest_Test2_Test::~JugoTest_Test2_Test() [89] testing::internal::TestFactoryImpl<JugoTest_Test2_Test>::CreateTest() [115] testing::internal::TypeParameterizedTestSuiteRegistry::CheckForInstantiations()
  [70] JugoTest_Test3_Test::TestBody() [90] testing::internal::TestFactoryImpl<JugoTest_Test2_Test>::~TestFactoryImpl() [57] testing::Test* testing::internal::HandleExceptionsInMethodIfSupported<testing::internal::TestFactoryBase, testing::Test*>(testing::internal::TestFactoryBase*, testing::Test* (testing::internal::TestFactoryBase::*)(), char const*)
  [71] JugoTest_Test3_Test::~JugoTest_Test3_Test() [91] testing::internal::TestFactoryImpl<JugoTest_Test3_Test>::CreateTest() [19] void testing::internal::HandleExceptionsInMethodIfSupported<testing::Test, void>(testing::Test*, void (testing::Test::*)(), char const*)
  [37] Jugo::Jugo(int, int, int) [92] testing::internal::TestFactoryImpl<JugoTest_Test3_Test>::~TestFactoryImpl() [64] void testing::internal::HandleExceptionsInMethodIfSupported<testing::TestSuite, void>(testing::TestSuite*, void (testing::TestSuite::*)(), char const*)
  [28] testing::TestResult::~TestResult() [93] testing::internal::UnitTestOptions::GetOutputFormat[abi:cxx11]() [22] testing::internal::Mutex::Mutex()
  [72] testing::InitGoogleTest(int*, char**) [18] testing::internal::BoolFromGTestEnv(char const*, bool) [116] testing::internal::Mutex::~Mutex()
  [38] testing::AssertionSuccess() [50] testing::internal::SuiteApiResolver<testing::Test>::GetSetUpCaseOrSuite(char const*, int) [27] testing::internal::IsTrue(bool)
  [73] testing::TestEventListener::OnTestSuiteEnd(testing::TestSuite const&) [51] testing::internal::SuiteApiResolver<testing::Test>::GetTearDownCaseOrSuite(char const*, int) [117] testing::internal::String::EndsWithCaseInsensitive(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [74] testing::TestEventListener::OnTestSuiteStart(testing::TestSuite const&) [33] testing::internal::Int32FromEnvOrDie(char const*, int) [118] testing::internal::FilePath::GetCurrentDir()
  [39] testing::Test::DeleteSelf_() [52] testing::internal::Int32FromGTestEnv(char const*, int) [119] testing::internal::FilePath::Normalize()
  [40] testing::Test::HasFatalFailure() [94] testing::internal::TestEventRepeater::Release(testing::TestEventListener*) [16] testing::internal::FlagToEnvVar(char const*)
  [41] testing::Test::HasSameFixtureClass() [95] testing::internal::TestEventRepeater::~TestEventRepeater() [17] testing::internal::PrintColorEncoded(char const*) [clone .constprop.0]
  [42] testing::Test::IsSkipped() [13] testing::internal::TestEventRepeater::~TestEventRepeater() [58] testing::internal::FormatCxxExceptionMessage(char const*, char const*)
  [43] testing::Test::Test()  [96] void testing::internal::InitGoogleTestImpl<char>(int*, char**) [120] testing::TestSuite::RunSetUpTestSuite()
  [44] testing::Test::~Test() [25] testing::internal::OsStackTraceGetter::UponLeavingGTest() [121] testing::TestSuite::RunTearDownTestSuite()
   [9] testing::Message::Message() [97] testing::internal::OsStackTraceGetter::~OsStackTraceGetter() [122] testing::TestSuite::TestSuite(char const*, char const*, void (*)(), void (*)())
  [75] testing::TestInfo::Run() [98] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > testing::internal::StreamableToString<char*>(char* const&) [123] testing::TestSuite::~TestSuite()
  [45] testing::TestInfo::TestInfo(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*, char const*, testing::internal::CodeLocation, void const*, testing::internal::TestFactoryBase*) [21] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > testing::internal::StreamableToString<int>(int const&) [23] testing::FormatCountableNoun(int, char const*, char const*)
  [46] testing::TestInfo::~TestInfo() [30] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > testing::internal::StreamableToString<long>(long const&) [12] testing::TestResult::Failed() const
  [11] testing::UnitTest::GetInstance() [26] testing::internal::StringFromGTestEnv(char const*, char const*) [34] testing::TestResult::Skipped() const
  [76] testing::UnitTest::Run() [10] testing::internal::StringStreamToString(std::__cxx11::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >*) [124] testing::internal::(anonymous namespace)::UnitTestFilter::MatchesName(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
  [63] testing::internal::ShouldShard(char const*, char const*, bool) [99] testing::internal::DefaultDeathTestFactory::~DefaultDeathTestFactory() [65] testing::TestSuite::test_to_run_count() const
  [31] testing::internal::SplitString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [53] testing::internal::MakeAndRegisterTestInfo(char const*, char const*, char const*, char const*, testing::internal::CodeLocation, void const*, void (*)(), void (*)(), testing::internal::TestFactoryBase*) [125] testing::TestSuite::skipped_test_count() const
  [77] testing::internal::ThreadLocal<testing::TestPartResultReporterInterface*>::InstanceValueHolderFactory::~InstanceValueHolderFactory() [100] testing::internal::OutputFlagAlsoCheckEnvVar[abi:cxx11]() [126] testing::TestSuite::successful_test_count() const
  [78] testing::internal::ThreadLocal<std::vector<testing::internal::TraceInfo, std::allocator<testing::internal::TraceInfo> > >::DefaultValueHolderFactory::~DefaultValueHolderFactory() [54] testing::internal::PrettyUnitTestResultPrinter::OnTestStart(testing::TestInfo const&) [127] testing::TestSuite::reportable_disabled_test_count() const
  [79] testing::internal::UnitTestImpl::FilterTests(testing::internal::UnitTestImpl::ReactionToSharding) [101] testing::internal::PrettyUnitTestResultPrinter::OnTestCaseEnd(testing::TestSuite const&) [24] void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  [80] testing::internal::UnitTestImpl::RunAllTests() [102] testing::internal::PrettyUnitTestResultPrinter::OnTestCaseStart(testing::TestSuite const&) [128] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
  [47] testing::internal::UnitTestImpl::GetTestSuite(char const*, char const*, void (*)(), void (*)()) [103] testing::internal::PrettyUnitTestResultPrinter::OnTestProgramEnd(testing::UnitTest const&) [20] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  [81] testing::internal::UnitTestImpl::ConfigureXmlOutput() [104] testing::internal::PrettyUnitTestResultPrinter::OnTestIterationEnd(testing::UnitTest const&, int) [129] void std::vector<testing::TestEventListener*, std::allocator<testing::TestEventListener*> >::_M_realloc_insert<testing::TestEventListener* const&>(__gnu_cxx::__normal_iterator<testing::TestEventListener**, std::vector<testing::TestEventListener*, std::allocator<testing::TestEventListener*> > >, testing::TestEventListener* const&)
  [82] testing::internal::UnitTestImpl::ConfigureStreamingOutput() [105] testing::internal::PrettyUnitTestResultPrinter::OnTestProgramStart(testing::UnitTest const&) [59] void std::vector<testing::TestInfo*, std::allocator<testing::TestInfo*> >::_M_realloc_insert<testing::TestInfo* const&>(__gnu_cxx::__normal_iterator<testing::TestInfo**, std::vector<testing::TestInfo*, std::allocator<testing::TestInfo*> > >, testing::TestInfo* const&)
  [83] testing::internal::UnitTestImpl::UnitTestImpl(testing::UnitTest*) [106] testing::internal::PrettyUnitTestResultPrinter::OnTestIterationStart(testing::UnitTest const&, int) [130] void std::vector<testing::TestSuite*, std::allocator<testing::TestSuite*> >::_M_realloc_insert<testing::TestSuite* const&>(__gnu_cxx::__normal_iterator<testing::TestSuite**, std::vector<testing::TestSuite*, std::allocator<testing::TestSuite*> > >, testing::TestSuite* const&)
  [84] testing::internal::UnitTestImpl::~UnitTestImpl() [107] testing::internal::PrettyUnitTestResultPrinter::OnEnvironmentsSetUpEnd(testing::UnitTest const&) [35] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&)
  [15] testing::internal::(anonymous namespace)::IsGlobPattern(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [108] testing::internal::PrettyUnitTestResultPrinter::OnEnvironmentsSetUpStart(testing::UnitTest const&) [60] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  [48] testing::internal::(anonymous namespace)::UnitTestFilter::UnitTestFilter(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [109] testing::internal::PrettyUnitTestResultPrinter::OnEnvironmentsTearDownEnd(testing::UnitTest const&) [14] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [clone .constprop.0]
  [29] testing::internal::(anonymous namespace)::UnitTestFilter::~UnitTestFilter() [110] testing::internal::PrettyUnitTestResultPrinter::OnEnvironmentsTearDownStart(testing::UnitTest const&) [61] std::vector<int, std::allocator<int> >* std::__do_uninit_copy<std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*)
  [85] testing::internal::(anonymous namespace)::PositiveAndNegativeUnitTestFilter::PositiveAndNegativeUnitTestFilter(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [clone .constprop.0] [55] testing::internal::PrettyUnitTestResultPrinter::OnTestEnd(testing::TestInfo const&) [62] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  [49] testing::internal::GetTestTypeId() [111] testing::internal::PrettyUnitTestResultPrinter::~PrettyUnitTestResultPrinter()
